ID	Name	InChIKey	SMILES
DB00846	Flurandrenolide	POPFMWWJOGLOIF-XWCQMRHXSA-N	CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO
DB00847	Cysteamine	UFULAYFCSOUIOV-UHFFFAOYSA-N	NCCS
DB00848	Levamisole	HLFSDGLLUJUHTE-SNVBAGLBSA-N	C1CN2C[C@@H](N=C2S1)C1=CC=CC=C1
DB00849	Methylphenobarbital	ALARQZQTBTVLJV-UHFFFAOYSA-N	CCC1(C(=O)NC(=O)N(C)C1=O)C1=CC=CC=C1
DB00850	Perphenazine	RGCVKNLCSQQDEP-UHFFFAOYSA-N	OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1
DB00851	Dacarbazine	FDKXTQMXEQVLRF-ZHACJKMWSA-N	CN(C)\N=N\C1=C(N=CN1)C(N)=O
DB00852	Pseudoephedrine	KWGRBVOPPLSCSI-WCBMZHEXSA-N	CN[C@@H](C)[C@@H](O)C1=CC=CC=C1
DB00853	Temozolomide	BPEGJWRSRHCHSN-UHFFFAOYSA-N	CN1N=NC2=C(N=CN2C1=O)C(N)=O
DB00854	Levorphanol	JAQUASYNZVUNQP-USXIJHARSA-N	[H][C@@]12CCCC[C@@]11CCN(C)[C@@H]2CC2=C1C=C(O)C=C2
DB00855	Aminolevulinic acid	ZGXJTSGNIOSYLO-UHFFFAOYSA-N	NCC(=O)CCC(O)=O
DB00856	Chlorphenesin	MXOAEAUPQDYUQM-UHFFFAOYSA-N	OCC(O)COC1=CC=C(Cl)C=C1
DB00857	Terbinafine	DOMXUEMWDBAQBQ-WEVVVXLNSA-N	CN(C\C=C\C#CC(C)(C)C)CC1=CC=CC2=CC=CC=C12
DB00859	Penicillamine	VVNCNSJFMMFHPL-VKHMYHEASA-N	[H][C@](N)(C(O)=O)C(C)(C)S
DB00860	Prednisolone	OIGNJSKKLXVSLS-VWUMJDOOSA-N	[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
DB00861	Diflunisal	HUPFGZXOMWLGNK-UHFFFAOYSA-N	OC(=O)C1=C(O)C=CC(=C1)C1=C(F)C=C(F)C=C1
DB00862	Vardenafil	SECKRCOLJRRGGV-UHFFFAOYSA-N	CCCC1=NC(C)=C2N1NC(=NC2=O)C1=C(OCC)C=CC(=C1)S(=O)(=O)N1CCN(CC)CC1
DB00863	Ranitidine	VMXUWOKSQNHOCA-UHFFFAOYSA-N	CNC(NCCSCC1=CC=C(CN(C)C)O1)=C[N+]([O-])=O
DB00864	Tacrolimus	QJJXYPPXXYFBGM-LFZNUXCKSA-N	CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC
DB00865	Benzphetamine	YXKTVDFXDRQTKV-HNNXBMFYSA-N	C[C@@H](CC1=CC=CC=C1)N(C)CC1=CC=CC=C1
DB00867	Ritodrine	IOVGROKTTNBUGK-SJKOYZFVSA-N	C[C@@H](NCCC1=CC=C(O)C=C1)[C@@H](O)C1=CC=C(O)C=C1
DB00868	Benzonatate	MAFMQEKGGFWBAB-UHFFFAOYSA-N	CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC
DB00869	Dorzolamide	IAVUPMFITXYVAF-XPUUQOCRSA-N	CCN[C@H]1C[C@H](C)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O
DB00870	Suprofen	MDKGKXOCJGEUJW-UHFFFAOYSA-N	CC(C(O)=O)C1=CC=C(C=C1)C(=O)C1=CC=CS1
DB00871	Terbutaline	XWTYSIMOBUGWOL-UHFFFAOYSA-N	CC(C)(C)NCC(O)C1=CC(O)=CC(O)=C1
DB00872	Conivaptan	IKENVDNFQMCRTR-UHFFFAOYSA-N	CC1=NC2=C(CCN(C(=O)C3=CC=C(NC(=O)C4=CC=CC=C4C4=CC=CC=C4)C=C3)C3=CC=CC=C23)N1
DB14596	Loteprednol etabonate	DMKSVUSAATWOCU-HROMYWEYSA-N	[H][C@@]12CC[C@](OC(=O)OCC)(C(=O)OCCl)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
DB00874	Guaifenesin	HSRJKNPTNIJEKV-UHFFFAOYSA-N	COC1=CC=CC=C1OCC(O)CO
DB00875	Flupentixol	NJMYODHXAKYRHW-DVZOWYKESA-N	[H]\C(CCN1CCN(CCO)CC1)=C1/C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F
DB00876	Eprosartan	OROAFUQRIXKEMV-LDADJPATSA-N	CCCCC1=NC=C(\C=C(/CC2=CC=CS2)C(O)=O)N1CC1=CC=C(C=C1)C(O)=O
DB00877	Sirolimus	QFJCIRLUMZQUOT-HPLJOQBZSA-N	[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](O)[C@@H](C1)OC
DB00878	Chlorhexidine	GHXZTYHSJHQHIJ-UHFFFAOYSA-N	ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1
DB00879	Emtricitabine	XQSPYNMVSIKCOC-NTSWFWBYSA-N	NC1=NC(=O)N(C=C1F)[C@@H]1CS[C@H](CO)O1
DB00880	Chlorothiazide	JBMKAUGHUNFTOL-UHFFFAOYSA-N	NS(=O)(=O)C1=C(Cl)C=C2NC=NS(=O)(=O)C2=C1
DB00881	Quinapril	JSDRRTOADPPCHY-HSQYWUDLSA-N	CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC=CC=C2C[C@H]1C(O)=O
DB00882	Clomifene	GKIRPKYJQBWNGO-UHFFFAOYSA-N	CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1
DB00883	Isosorbide dinitrate	MOYKHGMNXAOIAT-JGWLITMVSA-N	[H][C@]12OC[C@H](O[N+]([O-])=O)[C@@]1([H])OC[C@H]2O[N+]([O-])=O
DB00884	Risedronic acid	IIDJRNMFWXDHID-UHFFFAOYSA-N	OC(CC1=CN=CC=C1)(P(O)(O)=O)P(O)(O)=O
DB00887	Bumetanide	MAEIEVLCKWDQJH-UHFFFAOYSA-N	CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O
DB00888	Mechlorethamine	HAWPXGHAZFHHAD-UHFFFAOYSA-N	CN(CCCl)CCCl
DB00889	Granisetron	MFWNKCLOYSRHCJ-BTTYYORXSA-N	CN1N=C(C(=O)N[C@@H]2C[C@@H]3CCC[C@H](C2)N3C)C2=C1C=CC=C2
DB00890	Dienestrol	NFDFQCUYFHCNBW-SCGPFSFSSA-N	[H]\C(C)=C(/C(=C(\[H])C)/C1=CC=C(O)C=C1)\C1=CC=C(O)C=C1
DB00891	Sulfapyridine	GECHUMIMRBOMGK-UHFFFAOYSA-N	NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1
DB00892	Oxybuprocaine	CMHHMUWAYWTMGS-UHFFFAOYSA-N	CCCCOC1=CC(=CC=C1N)C(=O)OCCN(CC)CC
DB00894	Testolactone	BPEWUONYVDABNZ-DZBHQSCQSA-N	[H][C@@]12CCC3=CC(=O)C=C[C@]3(C)[C@@]1([H])CC[C@]1(C)OC(=O)CC[C@@]21[H]
DB00896	Rimexolone	QTTRZHGPGKRAFB-OOKHYKNYSA-N	[H][C@@]12C[C@@H](C)[C@](C)(C(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
DB00897	Triazolam	JOFWLTCLBGQGBO-UHFFFAOYSA-N	CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C3=C(C=CC(Cl)=C3)N12
DB00898	Ethanol	LFQSCWFLJHTTHZ-UHFFFAOYSA-N	CCO
DB00899	Remifentanil	ZTVQQQVZCWLTDF-UHFFFAOYSA-N	CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC(=O)OC)CC1)C(=O)OC
DB00900	Didanosine	BXZVVICBKDXVGW-NKWVEPMBSA-N	OC[C@@H]1CC[C@@H](O1)N1C=NC2=C1NC=NC2=O
DB00902	Methdilazine	HTMIBDQKFHUPSX-UHFFFAOYSA-N	CN1CCC(CN2C3=CC=CC=C3SC3=CC=CC=C23)C1
DB00903	Etacrynic acid	AVOLMBLBETYQHX-UHFFFAOYSA-N	CCC(=C)C(=O)C1=C(Cl)C(Cl)=C(OCC(O)=O)C=C1
DB00904	Ondansetron	FELGMEQIXOGIFQ-UHFFFAOYSA-N	CN1C2=C(C3=CC=CC=C13)C(=O)C(CN1C=CN=C1C)CC2
DB00905	Bimatoprost	AQOKCDNYWBIDND-FTOWTWDKSA-N	CCNC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)CCC1=CC=CC=C1
DB00906	Tiagabine	PBJUNZJWGZTSKL-MRXNPFEDSA-N	CC1=C(SC=C1)C(=CCCN1CCC[C@H](C1)C(O)=O)C1=C(C)C=CS1
DB00907	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N	[H][C@]12CC[C@]([H])([C@H]([C@H](C1)OC(=O)C1=CC=CC=C1)C(=O)OC)N2C
DB00908	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N	[H][C@@]12CCN(C[C@@H]1C=C)[C@]([H])(C2)[C@@H](O)C1=C2C=C(OC)C=CC2=NC=C1
DB00909	Zonisamide	UBQNRHZMVUUOMG-UHFFFAOYSA-N	NS(=O)(=O)CC1=NOC2=CC=CC=C12
DB00910	Paricalcitol	BPKAHTKRCLCHEA-UBFJEZKGSA-N	[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1C[C@@H](O)C[C@H](O)C1)[C@H](C)\C=C\[C@H](C)C(C)(C)O
DB00911	Tinidazole	HJLSLZFTEKNLFI-UHFFFAOYSA-N	CCS(=O)(=O)CCN1C(C)=NC=C1[N+]([O-])=O
DB00912	Repaglinide	FAEKWTJYAYMJKF-QHCPKHFHSA-N	CCOC1=C(C=CC(CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N2CCCCC2)=C1)C(O)=O
DB00913	Anileridine	LKYQLAWMNBFNJT-UHFFFAOYSA-N	CCOC(=O)C1(CCN(CCC2=CC=C(N)C=C2)CC1)C1=CC=CC=C1
DB00914	Phenformin	ICFJFFQQTFMIBG-UHFFFAOYSA-N	NC(=N)NC(=N)NCCC1=CC=CC=C1
DB00915	Amantadine	DKNWSYNQZKUICI-UHFFFAOYSA-N	NC12CC3CC(CC(C3)C1)C2
DB00916	Metronidazole	VAOCPAMSLUNLGC-UHFFFAOYSA-N	CC1=NC=C(N1CCO)[N+]([O-])=O
DB00917	Dinoprostone	XEYBRNLFEZDVAW-ARSRFYASSA-N	CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O
DB00918	Almotriptan	WKEMJKQOLOHJLZ-UHFFFAOYSA-N	CN(C)CCC1=CNC2=C1C=C(CS(=O)(=O)N1CCCC1)C=C2
DB00920	Ketotifen	ZCVMWBYGMWKGHF-UHFFFAOYSA-N	CN1CCC(CC1)=C1C2=C(SC=C2)C(=O)CC2=CC=CC=C12
DB00921	Buprenorphine	RMRJXGBAOAMLHD-IHFGGWKQSA-N	CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1CC4=C5C(O[C@@H]2[C@@]35CCN1CC1CC1)=C(O)C=C4
DB00922	Levosimendan	WHXMKTBCFHIYNQ-SECBINFHSA-N	C[C@@H]1CC(=O)NN=C1C1=CC=C(NN=C(C#N)C#N)C=C1
DB00924	Cyclobenzaprine	JURKNVYFZMSNLP-UHFFFAOYSA-N	CN(C)CCC=C1C2=CC=CC=C2C=CC2=CC=CC=C12
DB00925	Phenoxybenzamine	QZVCTJOXCFMACW-UHFFFAOYSA-N	CC(COC1=CC=CC=C1)N(CCCl)CC1=CC=CC=C1
DB00927	Famotidine	XUFQPHANEAPEMJ-UHFFFAOYSA-N	NC(N)=NC1=NC(CSCCC(N)=NS(N)(=O)=O)=CS1
DB00928	Azacitidine	NMUSYJAQQFHJEW-KVTDHHQDSA-N	NC1=NC(=O)N(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
DB00929	Misoprostol	OJLOPKGSLYJEMD-URPKTTJQSA-N	CCCCC(C)(O)C\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC
DB00931	Metacycline	MHIGBKBJSQVXNH-IWVLMIASSA-N	[H][C@@]12[C@@H](O)[C@]3([H])C(=C)C4=C(C(O)=CC=C4)C(=O)C3=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C
DB00932	Tipranavir	SUJUHGSWHZTSEU-FYBSXPHGSA-N	[H][C@@](CC)(C1=CC(NS(=O)(=O)C2=NC=C(C=C2)C(F)(F)F)=CC=C1)C1=C(O)C[C@@](CCC)(CCC2=CC=CC=C2)OC1=O
DB00933	Mesoridazine	SLVMESMUVMCQIY-UHFFFAOYSA-N	CN1CCCCC1CCN1C2=C(SC3=C1C=C(C=C3)S(C)=O)C=CC=C2
DB00934	Maprotiline	QSLMDECMDJKHMQ-UHFFFAOYSA-N	CNCCCC12CCC(C3=CC=CC=C13)C1=CC=CC=C21
DB00935	Oxymetazoline	WYWIFABBXFUGLM-UHFFFAOYSA-N	CC1=CC(=C(O)C(C)=C1CC1=NCCN1)C(C)(C)C
DB00936	Salicylic acid	YGSDEFSMJLZEOE-UHFFFAOYSA-N	OC(=O)C1=CC=CC=C1O
DB00937	Diethylpropion	XXEPPPIWZFICOJ-UHFFFAOYSA-N	CCN(CC)C(C)C(=O)C1=CC=CC=C1
DB00938	Salmeterol	GIIZNNXWQWCKIB-UHFFFAOYSA-N	OCC1=C(O)C=CC(=C1)C(O)CNCCCCCCOCCCCC1=CC=CC=C1
DB00939	Meclofenamic acid	SBDNJUWAMKYJOX-UHFFFAOYSA-N	CC1=C(Cl)C(NC2=CC=CC=C2C(O)=O)=C(Cl)C=C1
DB00940	Methantheline	GZHFODJQISUKAY-UHFFFAOYSA-N	CC[N+](C)(CC)CCOC(=O)C1C2=CC=CC=C2OC2=CC=CC=C12
DB00941	Hexafluronium	HDZAQYPYABGTCL-UHFFFAOYSA-N	C[N+](C)(CCCCCC[N+](C)(C)C1C2=C(C=CC=C2)C2=C1C=CC=C2)C1C2=C(C=CC=C2)C2=C1C=CC=C2
DB00942	Cycrimine	SWRUZBWLEWHWRI-UHFFFAOYSA-N	OC(CCN1CCCCC1)(C1CCCC1)C1=CC=CC=C1
DB00943	Zalcitabine	WREGKURFCTUGRC-POYBYMJQSA-N	NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1
DB00944	Demecarium	RWZVPVOZTJJMNU-UHFFFAOYSA-N	CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C
DB00945	Acetylsalicylic acid	BSYNRYMUTXBXSQ-UHFFFAOYSA-N	CC(=O)OC1=CC=CC=C1C(O)=O
DB00946	Phenprocoumon	DQDAYGNAKTZFIW-UHFFFAOYSA-N	CCC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2
DB00947	Fulvestrant	VWUXBMIQPBEWFH-WCCTWKNTSA-N	[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@@]21[H]
DB00949	Felbamate	WKGXYQFOCVYPAC-UHFFFAOYSA-N	NC(=O)OCC(COC(N)=O)C1=CC=CC=C1
DB00950	Fexofenadine	RWTNPBWLLIMQHL-UHFFFAOYSA-N	CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
DB00951	Isoniazid	QRXWMOHMRWLFEY-UHFFFAOYSA-N	NNC(=O)C1=CC=NC=C1
DB00952	Naratriptan	AMKVXSZCKVJAGH-UHFFFAOYSA-N	CNS(=O)(=O)CCC1=CC2=C(NC=C2C2CCN(C)CC2)C=C1
DB00953	Rizatriptan	ULFRLSNUDGIQQP-UHFFFAOYSA-N	CN(C)CCC1=CNC2=C1C=C(CN1C=NC=N1)C=C2
DB00956	Hydrocodone	LLPOLZWFYMWNKH-CMKMFDCUSA-N	[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O
DB00957	Norgestimate	KIQQMECNKUGGKA-NMYWJIRASA-N	[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CC\C(C=C3CC[C@@]21[H])=N/O
DB00958	Carboplatin	OLESAACUTLOWQZ-UHFFFAOYSA-L	[H][N]([H])([H])[Pt]1(OC(=O)C2(CCC2)C(=O)O1)[N]([H])([H])[H]
DB00959	Methylprednisolone	VHRSUDSXCMQTMA-PJHHCJLFSA-N	[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C
DB00960	Pindolol	JZQKKSLKJUAGIC-UHFFFAOYSA-N	CC(C)NCC(O)COC1=CC=CC2=C1C=CN2
DB00961	Mepivacaine	INWLQCZOYSRPNW-UHFFFAOYSA-N	CN1CCCCC1C(=O)NC1=C(C)C=CC=C1C
DB00962	Zaleplon	HUNXMJYCHXQEGX-UHFFFAOYSA-N	CCN(C(C)=O)C1=CC=CC(=C1)C1=CC=NC2=C(C=NN12)C#N
DB00963	Bromfenac	ZBPLOVFIXSTCRZ-UHFFFAOYSA-N	NC1=C(CC(O)=O)C=CC=C1C(=O)C1=CC=C(Br)C=C1
DB00964	Apraclonidine	IEJXVRYNEISIKR-UHFFFAOYSA-N	NC1=CC(Cl)=C(NC2=NCCN2)C(Cl)=C1
DB00966	Telmisartan	RMMXLENWKUUMAY-UHFFFAOYSA-N	CCCC1=NC2=C(C=C(C=C2C)C2=NC3=CC=CC=C3N2C)N1CC1=CC=C(C=C1)C1=CC=CC=C1C(O)=O
DB00967	Desloratadine	JAUOIFJMECXRGI-UHFFFAOYSA-N	ClC1=CC2=C(C=C1)C(=C1CCNCC1)C1=C(CC2)C=CC=N1
DB00968	Methyldopa	CJCSPKMFHVPWAR-JTQLQIEISA-N	C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O
DB00969	Alosetron	JSWZEAMFRNKZNL-UHFFFAOYSA-N	CN1C2=C(C3=CC=CC=C13)C(=O)N(CC1=C(C)NC=N1)CC2
DB00970	Dactinomycin	RJURFGZVJUQBHK-IIXSONLDSA-N	[H][C@@]12CCCN1C(=O)[C@H](NC(=O)[C@@H](NC(=O)C1=C3N=C4C(OC3=C(C)C=C1)=C(C)C(=O)C(N)=C4C(=O)N[C@H]1[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@]3([H])CCCN3C(=O)[C@H](NC1=O)C(C)C)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C2=O)C(C)C
DB00972	Azelastine	MBUVEWMHONZEQD-UHFFFAOYSA-N	CN1CCCC(CC1)N1N=C(CC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O
DB00973	Ezetimibe	OLNTVTPDXPETLC-XPWALMASSA-N	[H][C@]1(CC[C@H](O)C2=CC=C(F)C=C2)C(=O)N(C2=CC=C(F)C=C2)[C@]1([H])C1=CC=C(O)C=C1
DB00974	Edetic acid	KCXVZYZYPLLWCC-UHFFFAOYSA-N	OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O
DB00975	Dipyridamole	IZEKFCXSFNUWAM-UHFFFAOYSA-N	OCCN(CCO)C1=NC2=C(N=C(N=C2N2CCCCC2)N(CCO)CCO)C(=N1)N1CCCCC1
DB00976	Telithromycin	LJVAJPDWBABPEJ-PNUFFHFMSA-N	[H][C@@]12[C@@H](C)C(=O)[C@H](C)C[C@@](C)(OC)[C@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@H](C)C(=O)[C@@H](C)C(=O)O[C@H](CC)[C@@]1(C)OC(=O)N2CCCCN1C=NC(=C1)C1=CC=CN=C1
DB00977	Ethinylestradiol	BFPYWIDHMRZLRN-SLHNCBLASA-N	[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3
DB00978	Lomefloxacin	ZEKZLJVOYLTDKK-UHFFFAOYSA-N	CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N3CCNC(C)C3)C(F)=C12
DB00979	Cyclopentolate	SKYSRIRYMSLOIN-UHFFFAOYSA-N	CN(C)CCOC(=O)C(C1=CC=CC=C1)C1(O)CCCC1
DB00980	Ramelteon	YLXDSYKOBKBWJQ-LBPRGKRZSA-N	CCC(=O)NCC[C@@H]1CCC2=C1C1=C(OCC1)C=C2
DB00981	Physostigmine	PIJVFDBKTWXHHD-HIFRSBDPSA-N	[H][C@]12N(C)CC[C@@]1(C)C1=C(C=CC(OC(=O)NC)=C1)N2C
DB00982	Isotretinoin	SHGAZHPCJJPHSC-XFYACQKRSA-N	C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C\C(O)=O
DB00983	Formoterol	BPZSYCZIITTYBL-UHFFFAOYSA-N	COC1=CC=C(CC(C)NCC(O)C2=CC(NC=O)=C(O)C=C2)C=C1
DB00984	Nandrolone phenpropionate	UBWXUGDQUBIEIZ-QNTYDACNSA-N	[H][C@@]12CC[C@H](OC(=O)CCC3=CC=CC=C3)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]
DB00985	Dimenhydrinate	NFLLKCVHYJRNRH-UHFFFAOYSA-N	CN1C2=C(N=C(Cl)N2)C(=O)N(C)C1=O.CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1
DB00986	Glycopyrronium	ANGKOCUUWGHLCE-UHFFFAOYSA-N	C[N+]1(C)CCC(C1)OC(=O)C(O)(C1CCCC1)C1=CC=CC=C1
DB00987	Cytarabine	UHDGCWIWMRVCDJ-CCXZUQQUSA-N	NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
DB00988	Dopamine	VYFYYTLLBUKUHU-UHFFFAOYSA-N	NCCC1=CC(O)=C(O)C=C1
DB00989	Rivastigmine	XSVMFMHYUFZWBK-NSHDSACASA-N	CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C
DB00990	Exemestane	BFYIZQONLCFLEV-DAELLWKTSA-N	[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC(=C)C2=CC(=O)C=C[C@]12C
DB00991	Oxaprozin	OFPXSFXSNFPTHF-UHFFFAOYSA-N	OC(=O)CCC1=NC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1
DB00993	Azathioprine	LMEKQMALGUDUQG-UHFFFAOYSA-N	CN1C=NC(=C1SC1=NC=NC2=C1NC=N2)[N+]([O-])=O
DB00995	Auranofin	AUJRCFUBUPVWSZ-XTZHGVARSA-M	CCP(CC)(CC)=[Au]S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O
DB00996	Gabapentin	UGJMXCAKCUNAIE-UHFFFAOYSA-N	NCC1(CC(O)=O)CCCCC1
DB00997	Doxorubicin	AOJJSUZBOXZQNB-TZSSRYMLSA-N	COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O
DB00998	Frovatriptan	XPSQPHWEGNHMSK-SECBINFHSA-N	CN[C@@H]1CCC2=C(C1)C1=C(N2)C=CC(=C1)C(N)=O
DB00999	Hydrochlorothiazide	JZUFKLXOESDKRF-UHFFFAOYSA-N	NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1
DB01000	Cyclacillin	HGBLNBBNRORJKI-WCABBAIRSA-N	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1(N)CCCCC1)C(O)=O
DB01001	Salbutamol	NDAUXUAQIAJITI-UHFFFAOYSA-N	CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1
DB01002	Levobupivacaine	LEBVLXFERQHONN-INIZCTEOSA-N	CCCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C
DB01003	Cromoglicic acid	IMZMKUWMOSJXDT-UHFFFAOYSA-N	OC(COC1=CC=CC2=C1C(=O)C=C(O2)C(O)=O)COC1=CC=CC2=C1C(=O)C=C(O2)C(O)=O
DB01004	Ganciclovir	IRSCQMHQWWYFCW-UHFFFAOYSA-N	NC1=NC2=C(N=CN2COC(CO)CO)C(=O)N1
DB01005	Hydroxyurea	VSNHCAURESNICA-UHFFFAOYSA-N	NC(=O)NO
DB01006	Letrozole	HPJKCIUCZWXJDR-UHFFFAOYSA-N	N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N
DB01007	Tioconazole	QXHHHPZILQDDPS-UHFFFAOYSA-N	ClC1=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=CS1
DB01008	Busulfan	COVZYZSDYWQREU-UHFFFAOYSA-N	CS(=O)(=O)OCCCCOS(C)(=O)=O
DB01009	Ketoprofen	DKYWVDODHFEZIM-UHFFFAOYSA-N	CC(C(O)=O)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1
DB01010	Edrophonium	VWLHWLSRQJQWRG-UHFFFAOYSA-O	CC[N+](C)(C)C1=CC(O)=CC=C1
DB01011	Metyrapone	FJLBFSROUSIWMA-UHFFFAOYSA-N	CC(C)(C(=O)C1=CN=CC=C1)C1=CC=CN=C1
DB01012	Cinacalcet	VDHAWDNDOKGFTD-MRXNPFEDSA-N	C[C@@H](NCCCC1=CC(=CC=C1)C(F)(F)F)C1=CC=CC2=CC=CC=C12
DB01013	Clobetasol propionate	CBGUOGMQLZIXBE-XGQKBEPLSA-N	[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
DB01014	Balsalazide	IPOKCKJONYRRHP-FMQUCBEESA-N	OC(=O)CCNC(=O)C1=CC=C(C=C1)\N=N\C1=CC=C(O)C(=C1)C(O)=O
DB01015	Sulfamethoxazole	JLKIGFTWXXRPMT-UHFFFAOYSA-N	CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NO1
