type	ID	Name	State	group	Gene_target	DB_id	name	Type	ATC_code
small molecule	DB00197	Troglitazone	solid	approved	SLC29A1	BE0001204	Equilibrative nucleoside transporter 1	polypeptide	A10BG01
small molecule	DB00197	Troglitazone	solid	approved	ESRRG	BE0002088	Estrogen-related receptor gamma	polypeptide	A10BG01
small molecule	DB00197	Troglitazone	solid	approved	ESRRA	BE0003722	Steroid hormone receptor ERR1	polypeptide	A10BG01
small molecule	DB00197	Troglitazone	solid	approved	PPARD	BE0001007	Peroxisome proliferator-activated receptor delta	polypeptide	A10BG01
small molecule	DB00197	Troglitazone	solid	approved	PPARA	BE0000071	Peroxisome proliferator-activated receptor alpha	polypeptide	A10BG01
small molecule	DB00197	Troglitazone	solid	approved	GSTP1	BE0000814	Glutathione S-transferase P	polypeptide	A10BG01
small molecule	DB00198	Oseltamivir	solid	approved	NEU1	BE0000914	Sialidase-1	polypeptide	J05AH02
small molecule	DB00198	Oseltamivir	solid	approved	NEU2	BE0003200	Sialidase-2	polypeptide	J05AH02
small molecule	DB00199	Erythromycin	solid	approved	MLNR	BE0003521	Motilin receptor	polypeptide	J01FA01;D10AF02;S01AA17;D10AF52
small molecule	DB00199	Erythromycin	solid	approved	KCNH2	BE0000090	Potassium voltage-gated channel subfamily H member 2	polypeptide	J01FA01;D10AF02;S01AA17;D10AF52
small molecule	DB00200	Hydroxocobalamin	solid	approved	MTR	BE0000734	Methionine synthase	polypeptide	B03BA53;V03AB33;B03BA03
small molecule	DB00200	Hydroxocobalamin	solid	approved	MUT	BE0000777	Methylmalonyl-CoA mutase, mitochondrial	polypeptide	B03BA53;V03AB33;B03BA03
small molecule	DB00200	Hydroxocobalamin	solid	approved	MMAA	BE0000320	Methylmalonic aciduria type A protein, mitochondrial	polypeptide	B03BA53;V03AB33;B03BA03
small molecule	DB00200	Hydroxocobalamin	solid	approved	TCN1	BE0000238	Transcobalamin-1	polypeptide	B03BA53;V03AB33;B03BA03
small molecule	DB00200	Hydroxocobalamin	solid	approved	AMN	BE0000340	Protein amnionless	polypeptide	B03BA53;V03AB33;B03BA03
small molecule	DB00200	Hydroxocobalamin	solid	approved	CUBN	BE0000936	Cubilin	polypeptide	B03BA53;V03AB33;B03BA03
small molecule	DB00200	Hydroxocobalamin	solid	approved	MMACHC	BE0002175	Methylmalonic aciduria and homocystinuria type C protein	polypeptide	B03BA53;V03AB33;B03BA03
small molecule	DB00201	Caffeine	solid	approved	ADORA1	BE0000013	Adenosine receptor A1	polypeptide	R03DA20;V04CG30;N06BC01
small molecule	DB00201	Caffeine	solid	approved	PDE4B	BE0000487	cAMP-specific 3',5'-cyclic phosphodiesterase 4B	polypeptide	R03DA20;V04CG30;N06BC01
small molecule	DB00201	Caffeine	solid	approved	ADORA2A	BE0000924	Adenosine receptor A2a	polypeptide	R03DA20;V04CG30;N06BC01
small molecule	DB00201	Caffeine	solid	approved	RYR1	BE0000739	Ryanodine receptor 1	polypeptide	R03DA20;V04CG30;N06BC01
small molecule	DB00201	Caffeine	solid	approved	PDE1A	BE0004922	Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A	polypeptide	R03DA20;V04CG30;N06BC01
small molecule	DB00201	Caffeine	solid	approved	PRKDC	BE0002385	DNA-dependent protein kinase catalytic subunit	polypeptide	R03DA20;V04CG30;N06BC01
small molecule	DB00201	Caffeine	solid	approved	PIK3CD	BE0002406	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform	polypeptide	R03DA20;V04CG30;N06BC01
small molecule	DB00201	Caffeine	solid	approved	PIK3CA	BE0002379	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform	polypeptide	R03DA20;V04CG30;N06BC01
small molecule	DB00201	Caffeine	solid	approved	PIK3CB	BE0002407	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform	polypeptide	R03DA20;V04CG30;N06BC01
small molecule	DB00201	Caffeine	solid	approved	ITPR1	BE0004914	Inositol 1,4,5-trisphosphate receptor type 1	polypeptide	R03DA20;V04CG30;N06BC01
small molecule	DB00201	Caffeine	solid	approved	ATM	BE0004874	Serine-protein kinase ATM	polypeptide	R03DA20;V04CG30;N06BC01
small molecule	DB00201	Caffeine	solid	approved	ADORA2B	BE0000241	Adenosine receptor A2b	polypeptide	R03DA20;V04CG30;N06BC01
small molecule	DB00201	Caffeine	solid	approved	ADORA3	BE0000354	Adenosine receptor A3	polypeptide	R03DA20;V04CG30;N06BC01
small molecule	DB00201	Caffeine	solid	approved	PDE1B	BE0009789	Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1B	polypeptide	R03DA20;V04CG30;N06BC01
small molecule	DB00202	Succinylcholine	solid	approved	CHRNA10	BE0009927	Neuronal acetylcholine receptor subunit alpha-10	polypeptide	M03AB01
small molecule	DB00202	Succinylcholine	solid	approved	CHRM2	BE0000560	Muscarinic acetylcholine receptor M2	polypeptide	M03AB01
small molecule	DB00202	Succinylcholine	solid	approved	CHRM3	BE0000045	Muscarinic acetylcholine receptor M3	polypeptide	M03AB01
small molecule	DB00203	Sildenafil	solid	approved	PDE5A	BE0000182	cGMP-specific 3',5'-cyclic phosphodiesterase	polypeptide	G01AE10;G04BE03
small molecule	DB00203	Sildenafil	solid	approved	PDE6G	BE0003556	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma	polypeptide	G01AE10;G04BE03
small molecule	DB00203	Sildenafil	solid	approved	PDE6H	BE0003557	Retinal cone rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma	polypeptide	G01AE10;G04BE03
small molecule	DB00204	Dofetilide	solid	approved	KCNH2	BE0000090	Potassium voltage-gated channel subfamily H member 2	polypeptide	C01BD04
small molecule	DB00204	Dofetilide	solid	approved	KCNK2	BE0000210	Potassium channel subfamily K member 2	polypeptide	C01BD04
small molecule	DB00204	Dofetilide	solid	approved	KCNJ12	BE0001131	ATP-sensitive inward rectifier potassium channel 12	polypeptide	C01BD04
small molecule	DB00205	Pyrimethamine	solid	approved	DHFR	BE0000330	Dihydrofolate reductase	polypeptide	P01BD01;P01BD51;P01BF04
small molecule	DB00205	Pyrimethamine	solid	approved	HEXB	BE0001153	Beta-hexosaminidase subunit beta	polypeptide	P01BD01;P01BD51;P01BF04
small molecule	DB00206	Reserpine	solid	approved	SLC18A2	BE0000118	Synaptic vesicular amine transporter	polypeptide	C02LA51;C02AA02;C02LA01;C02LA71;C02AA52
small molecule	DB00206	Reserpine	solid	approved	SLC18A1	BE0004674	Chromaffin granule amine transporter	polypeptide	C02LA51;C02AA02;C02LA01;C02LA71;C02AA52
small molecule	DB00206	Reserpine	solid	approved	BIRC5	BE0003408	Baculoviral IAP repeat-containing protein 5	polypeptide	C02LA51;C02AA02;C02LA01;C02LA71;C02AA52
small molecule	DB00207	Azithromycin	solid	approved	PADI4	BE0001092	Protein-arginine deiminase type-4	polypeptide	J01RA07;S01AA26;J01FA10
small molecule	DB00208	Ticlopidine	solid	approved	P2RY12	BE0000110	P2Y purinoceptor 12	polypeptide	B01AC05
small molecule	DB00209	Trospium	solid	approved	CHRM1	BE0000092	Muscarinic acetylcholine receptor M1	polypeptide	A03DA06;G04BD09
small molecule	DB00209	Trospium	solid	approved	CHRM3	BE0000045	Muscarinic acetylcholine receptor M3	polypeptide	A03DA06;G04BD09
small molecule	DB00210	Adapalene	solid	approved	RARB	BE0000206	Retinoic acid receptor beta	polypeptide	D10AD03;D10AD53
small molecule	DB00210	Adapalene	solid	approved	RARG	BE0000144	Retinoic acid receptor gamma	polypeptide	D10AD03;D10AD53
small molecule	DB00210	Adapalene	solid	approved	RXRB	BE0000078	Retinoic acid receptor RXR-beta	polypeptide	D10AD03;D10AD53
small molecule	DB00210	Adapalene	solid	approved	RXRG	BE0000707	Retinoic acid receptor RXR-gamma	polypeptide	D10AD03;D10AD53
small molecule	DB00210	Adapalene	solid	approved	RXRA	BE0000412	Retinoic acid receptor RXR-alpha	polypeptide	D10AD03;D10AD53
small molecule	DB00210	Adapalene	solid	approved	JUN	BE0001040	Transcription factor AP-1	polypeptide	D10AD03;D10AD53
small molecule	DB00210	Adapalene	solid	approved	TLR2	BE0001164	Toll-like receptor 2	polypeptide	D10AD03;D10AD53
small molecule	DB00210	Adapalene	solid	approved	RARA	BE0000663	Retinoic acid receptor alpha	polypeptide	D10AD03;D10AD53
small molecule	DB00210	Adapalene	solid	approved	GOT1	BE0000529	Aspartate aminotransferase, cytoplasmic	polypeptide	D10AD03;D10AD53
small molecule	DB00211	Midodrine	solid	approved	ADRA1A	BE0000501	Alpha-1A adrenergic receptor	polypeptide	C01CA17
small molecule	DB00211	Midodrine	solid	approved	ADRA1B	BE0000575	Alpha-1B adrenergic receptor	polypeptide	C01CA17
small molecule	DB00211	Midodrine	solid	approved	ADRA1D	BE0000715	Alpha-1D adrenergic receptor	polypeptide	C01CA17
small molecule	DB00213	Pantoprazole	solid	approved	ATP4A	BE0000349	Potassium-transporting ATPase alpha chain 1	polypeptide	A02BD04;A02BD11;A02BC02
small molecule	DB00213	Pantoprazole	solid	approved	DDAH1	BE0000766	N(G),N(G)-dimethylarginine dimethylaminohydrolase 1	polypeptide	A02BD04;A02BD11;A02BC02
small molecule	DB00214	Torasemide	solid	approved	SLC12A1	BE0000502	Solute carrier family 12 member 1	polypeptide	C03CA04;G01AE10
small molecule	DB00214	Torasemide	solid	approved	SLC12A2	BE0000281	Solute carrier family 12 member 2	polypeptide	C03CA04;G01AE10
small molecule	DB00215	Citalopram	solid	approved	SLC6A4	BE0000749	Sodium-dependent serotonin transporter	polypeptide	N06AB04
small molecule	DB00215	Citalopram	solid	approved	HRH1	BE0000442	Histamine H1 receptor	polypeptide	N06AB04
small molecule	DB00216	Eletriptan	solid	approved	HTR1D	BE0000659	5-hydroxytryptamine receptor 1D	polypeptide	N02CC06
small molecule	DB00216	Eletriptan	solid	approved	HTR1B	BE0000797	5-hydroxytryptamine receptor 1B	polypeptide	N02CC06
small molecule	DB00216	Eletriptan	solid	approved	HTR1F	BE0000460	5-hydroxytryptamine receptor 1F	polypeptide	N02CC06
small molecule	DB00216	Eletriptan	solid	approved	HTR1A	BE0000291	5-hydroxytryptamine receptor 1A	polypeptide	N02CC06
small molecule	DB00217	Bethanidine	solid	approved	ADRA2A	BE0004864	Alpha-2A adrenergic receptor	polypeptide	C02CC01
small molecule	DB00217	Bethanidine	solid	approved	KCNJ1	BE0000644	ATP-sensitive inward rectifier potassium channel 1	polypeptide	C02CC01
small molecule	DB00217	Bethanidine	solid	approved	ADRB1	BE0004872	Beta-1 adrenergic receptor	polypeptide	C02CC01
small molecule	DB00218	Moxifloxacin	solid	approved	TOP2A	BE0000742	DNA topoisomerase 2-alpha	polypeptide	S01AE07;J01MA14
small molecule	DB00219	Oxyphenonium	solid	approved	CHRM1	BE0000092	Muscarinic acetylcholine receptor M1	polypeptide	A03AB53;A03AB03
small molecule	DB00221	Isoetharine	solid	approved	ADRB1	BE0000172	Beta-1 adrenergic receptor	polypeptide	NA
small molecule	DB00221	Isoetharine	solid	approved	ADRB2	BE0000694	Beta-2 adrenergic receptor	polypeptide	NA
small molecule	DB00222	Glimepiride	solid	approved	KCNJ11	BE0000708	ATP-sensitive inward rectifier potassium channel 11	polypeptide	A10BD04;A10BB12;A10BD06
small molecule	DB00222	Glimepiride	solid	approved	KCNJ1	BE0000644	ATP-sensitive inward rectifier potassium channel 1	polypeptide	A10BD04;A10BB12;A10BD06
small molecule	DB00222	Glimepiride	solid	approved	ABCC8	BE0000207	ATP-binding cassette sub-family C member 8	polypeptide	A10BD04;A10BB12;A10BD06
small molecule	DB00223	Diflorasone	solid	approved	NR3C1	BE0000794	Glucocorticoid receptor	polypeptide	D07AC10
small molecule	DB00226	Guanadrel	solid	approved	SLC6A2	BE0000486	Sodium-dependent noradrenaline transporter	polypeptide	NA
small molecule	DB00227	Lovastatin	solid	approved	HMGCR	BE0000574	3-hydroxy-3-methylglutaryl-coenzyme A reductase	polypeptide	C10AA02;C10BA01
small molecule	DB00227	Lovastatin	solid	approved	ITGAL	BE0000516	Integrin alpha-L	polypeptide	C10AA02;C10BA01
small molecule	DB00227	Lovastatin	solid	approved	HDAC2	BE0002366	Histone deacetylase 2	polypeptide	C10AA02;C10BA01
small molecule	DB00228	Enflurane	liquid	approved	GABRA1	BE0004797	Gamma-aminobutyric acid receptor subunit alpha-1	polypeptide	N01AB04
small molecule	DB00228	Enflurane	liquid	approved	KCNA1	BE0009847	Potassium voltage-gated channel subfamily A member 1	polypeptide	N01AB04
small molecule	DB00228	Enflurane	liquid	approved	ATP2C1	BE0000218	Calcium-transporting ATPase type 2C member 1	polypeptide	N01AB04
small molecule	DB00228	Enflurane	liquid	approved	GRIN1	BE0004852	Glutamate receptor ionotropic, NMDA 1	polypeptide	N01AB04
small molecule	DB00228	Enflurane	liquid	approved	ATP2A1	BE0003888	Sarcoplasmic/endoplasmic reticulum calcium ATPase 1	polypeptide	N01AB04
small molecule	DB00228	Enflurane	liquid	approved	CACNG1	BE0004902	Voltage-dependent calcium channel gamma-1 subunit	polypeptide	N01AB04
small molecule	DB00228	Enflurane	liquid	approved	GLRA1	BE0000433	Glycine receptor subunit alpha-1	polypeptide	N01AB04
small molecule	DB00230	Pregabalin	solid	approved	CACNA2D1	BE0000691	Voltage-dependent calcium channel subunit alpha-2/delta-1	polypeptide	N03AX16
small molecule	DB00231	Temazepam	solid	approved	GABRA1	BE0004797	Gamma-aminobutyric acid receptor subunit alpha-1	polypeptide	N05CD07
small molecule	DB00231	Temazepam	solid	approved	GABRA1	BE0008668	Gamma-aminobutyric acid receptor subunit alpha-1	polypeptide	N05CD07
small molecule	DB00233	Aminosalicylic acid	solid	approved	PTGS2	BE0000262	Prostaglandin G/H synthase 2	polypeptide	J04AA02;J04AA03;J04AA01
small molecule	DB00233	Aminosalicylic acid	solid	approved	CHUK	BE0004655	Inhibitor of nuclear factor kappa-B kinase subunit alpha	polypeptide	J04AA02;J04AA03;J04AA01
small molecule	DB00233	Aminosalicylic acid	solid	approved	ALOX5	BE0000248	Arachidonate 5-lipoxygenase	polypeptide	J04AA02;J04AA03;J04AA01
small molecule	DB00233	Aminosalicylic acid	solid	approved	PLA2G2E	BE0003768	Group IIE secretory phospholipase A2	polypeptide	J04AA02;J04AA03;J04AA01
small molecule	DB00234	Reboxetine	solid	approved	SLC6A2	BE0000486	Sodium-dependent noradrenaline transporter	polypeptide	N06AX18
small molecule	DB00235	Milrinone	solid	approved	PDE3A	BE0000436	cGMP-inhibited 3',5'-cyclic phosphodiesterase A	polypeptide	C01CE02
small molecule	DB00237	Butabarbital	solid	approved	GABRA1	BE0004797	Gamma-aminobutyric acid receptor subunit alpha-1	polypeptide	N05CB01
small molecule	DB00237	Butabarbital	solid	approved	CHRNA10	BE0009927	Neuronal acetylcholine receptor subunit alpha-10	polypeptide	N05CB01
small molecule	DB00237	Butabarbital	solid	approved	GRIA1	BE0000640	Glutamate receptor 1	polypeptide	N05CB01
small molecule	DB00237	Butabarbital	solid	approved	GRIA2	BE0000829	Glutamate receptor 2	polypeptide	N05CB01
small molecule	DB00237	Butabarbital	solid	approved	GRIA3	BE0000831	Glutamate receptor 3	polypeptide	N05CB01
small molecule	DB00237	Butabarbital	solid	approved	GRIA4	BE0000830	Glutamate receptor 4	polypeptide	N05CB01
small molecule	DB00237	Butabarbital	solid	approved	GRIK1	BE0000346	Glutamate receptor ionotropic, kainate 1	polypeptide	N05CB01
small molecule	DB00237	Butabarbital	solid	approved	GRIK2	BE0000826	Glutamate receptor ionotropic, kainate 2	polypeptide	N05CB01
small molecule	DB00237	Butabarbital	solid	approved	GRIK3	BE0000832	Glutamate receptor ionotropic, kainate 3	polypeptide	N05CB01
small molecule	DB00237	Butabarbital	solid	approved	GRIK4	BE0000827	Glutamate receptor ionotropic, kainate 4	polypeptide	N05CB01
small molecule	DB00237	Butabarbital	solid	approved	GRIK5	BE0000828	Glutamate receptor ionotropic, kainate 5	polypeptide	N05CB01
small molecule	DB00239	Oxiconazole	solid	approved	NR1I2	BE0000956	Nuclear receptor subfamily 1 group I member 2	polypeptide	D01AC11;G01AF17;G01AF20
small molecule	DB00240	Alclometasone	solid	approved	NR3C1	BE0000794	Glucocorticoid receptor	polypeptide	D07AB10;S01BA10
small molecule	DB00241	Butalbital	solid	approved	GABRA1	BE0000795	Gamma-aminobutyric acid receptor subunit alpha-1	polypeptide	N05CB01
small molecule	DB00241	Butalbital	solid	approved	GABRA2	BE0000381	Gamma-aminobutyric acid receptor subunit alpha-2	polypeptide	N05CB01
small molecule	DB00241	Butalbital	solid	approved	GABRA3	BE0000523	Gamma-aminobutyric acid receptor subunit alpha-3	polypeptide	N05CB01
small molecule	DB00241	Butalbital	solid	approved	GABRA4	BE0000478	Gamma-aminobutyric acid receptor subunit alpha-4	polypeptide	N05CB01
small molecule	DB00241	Butalbital	solid	approved	GABRA5	BE0000471	Gamma-aminobutyric acid receptor subunit alpha-5	polypeptide	N05CB01
small molecule	DB00241	Butalbital	solid	approved	GABRA6	BE0000764	Gamma-aminobutyric acid receptor subunit alpha-6	polypeptide	N05CB01
small molecule	DB00241	Butalbital	solid	approved	CHRNA4	BE0000849	Neuronal acetylcholine receptor subunit alpha-4	polypeptide	N05CB01
small molecule	DB00241	Butalbital	solid	approved	CHRNA7	BE0002341	Neuronal acetylcholine receptor subunit alpha-7	polypeptide	N05CB01
small molecule	DB00241	Butalbital	solid	approved	GRIA2	BE0000829	Glutamate receptor 2	polypeptide	N05CB01
small molecule	DB00241	Butalbital	solid	approved	GRIK2	BE0000826	Glutamate receptor ionotropic, kainate 2	polypeptide	N05CB01
small molecule	DB00241	Butalbital	solid	approved	GABRA1	BE0004797	Gamma-aminobutyric acid receptor subunit alpha-1	polypeptide	N05CB01
small molecule	DB00242	Cladribine	solid	approved	RRM1	BE0000325	Ribonucleoside-diphosphate reductase large subunit	polypeptide	L04AA40;L01BB04
small molecule	DB00242	Cladribine	solid	approved	RRM2	BE0002450	Ribonucleoside-diphosphate reductase subunit M2	polypeptide	L04AA40;L01BB04
small molecule	DB00242	Cladribine	solid	approved	RRM2B	BE0003613	Ribonucleoside-diphosphate reductase subunit M2 B	polypeptide	L04AA40;L01BB04
small molecule	DB00242	Cladribine	solid	approved	POLA1	BE0000546	DNA polymerase alpha catalytic subunit	polypeptide	L04AA40;L01BB04
small molecule	DB00242	Cladribine	solid	approved	POLE	BE0003614	DNA polymerase epsilon catalytic subunit A	polypeptide	L04AA40;L01BB04
small molecule	DB00242	Cladribine	solid	approved	POLE2	BE0003615	DNA polymerase epsilon subunit 2	polypeptide	L04AA40;L01BB04
small molecule	DB00242	Cladribine	solid	approved	POLE3	BE0003617	DNA polymerase epsilon subunit 3	polypeptide	L04AA40;L01BB04
small molecule	DB00242	Cladribine	solid	approved	POLE4	BE0003616	DNA polymerase epsilon subunit 4	polypeptide	L04AA40;L01BB04
small molecule	DB00242	Cladribine	solid	approved	PNP	BE0000250	Purine nucleoside phosphorylase	polypeptide	L04AA40;L01BB04
small molecule	DB00243	Ranolazine	solid	approved	SCN1A	BE0004901	Sodium channel protein type 1 subunit alpha	polypeptide	C01EB18
small molecule	DB00243	Ranolazine	solid	approved	KCNJ12	BE0009631	ATP-sensitive inward rectifier potassium channel 12	polypeptide	C01EB18
small molecule	DB00243	Ranolazine	solid	approved	CACNA1C	BE0009739	Voltage-dependent L-type calcium channel subunit alpha-1C	polypeptide	C01EB18
small molecule	DB00243	Ranolazine	solid	approved	ADRA1A	BE0004863	Alpha-1A adrenergic receptor	polypeptide	C01EB18
small molecule	DB00243	Ranolazine	solid	approved	ADRB1	BE0000172	Beta-1 adrenergic receptor	polypeptide	C01EB18
small molecule	DB00244	Mesalazine	solid	approved	PTGS2	BE0000262	Prostaglandin G/H synthase 2	polypeptide	A07EC02
small molecule	DB00244	Mesalazine	solid	approved	PTGS1	BE0000017	Prostaglandin G/H synthase 1	polypeptide	A07EC02
small molecule	DB00244	Mesalazine	solid	approved	ALOX5	BE0000248	Arachidonate 5-lipoxygenase	polypeptide	A07EC02
small molecule	DB00244	Mesalazine	solid	approved	PPARG	BE0000215	Peroxisome proliferator-activated receptor gamma	polypeptide	A07EC02
small molecule	DB00244	Mesalazine	solid	approved	CHUK	BE0004655	Inhibitor of nuclear factor kappa-B kinase subunit alpha	polypeptide	A07EC02
small molecule	DB00244	Mesalazine	solid	approved	IKBKB	BE0001154	Inhibitor of nuclear factor kappa-B kinase subunit beta	polypeptide	A07EC02
small molecule	DB00244	Mesalazine	solid	approved	MPO	BE0001075	Myeloperoxidase	polypeptide	A07EC02
small molecule	DB00245	Benzatropine	solid	approved	CHRM1	BE0000092	Muscarinic acetylcholine receptor M1	polypeptide	N04AC01
small molecule	DB00245	Benzatropine	solid	approved	SLC6A3	BE0000647	Sodium-dependent dopamine transporter	polypeptide	N04AC01
small molecule	DB00245	Benzatropine	solid	approved	HRH1	BE0000442	Histamine H1 receptor	polypeptide	N04AC01
